student_id,course_id,term,grade_letter,grade_value,student_rating
S1098,COURSE1016,Fall 2023,B,3.0,1.0
S1098,COURSE1052,Spring 2023,C,2.0,1.0
S1098,COURSE1043,Fall 2024,D+,1.3,2.0
S1098,COURSE1022,Spring 2025,C+,2.3,3.0
S1098,COURSE1050,Spring 2025,A,4.0,3.0
S1098,COURSE1072,Spring 2023,B-,2.7,5.0
S1098,COURSE1014,Spring 2024,D+,1.3,3.0
S1098,COURSE1092,Fall 2025,C-,1.7,3.0
S1098,COURSE1053,Spring 2025,A-,3.7,
S1098,COURSE1087,Spring 2025,D,1.0,3.0
S1098,COURSE1067,Spring 2025,B,3.0,
S1099,COURSE1003,Fall 2025,D+,1.3,2.0
S1099,COURSE1048,Spring 2023,A-,3.7,4.0
S1099,COURSE1012,Spring 2025,B,3.0,1.0
S1099,COURSE1030,Spring 2024,B-,2.7,
S1099,COURSE1093,Fall 2025,D+,1.3,4.0
S1099,COURSE1057,Spring 2025,A-,3.7,2.0
S1099,COURSE1021,Spring 2024,A-,3.7,1.0
S1099,COURSE1066,Spring 2025,C+,2.3,2.0
S1099,COURSE1084,Spring 2025,B+,3.3,
S1099,COURSE1039,Fall 2024,A-,3.7,4.0
S1099,COURSE1075,Fall 2025,C,2.0,5.0
S1099,COURSE1063,Fall 2023,B-,2.7,3.0
S1099,COURSE1022,Spring 2023,B,3.0,4.0
S1099,COURSE1024,Fall 2024,C-,1.7,1.0
S1099,COURSE1051,Fall 2025,B,3.0,5.0
S1099,COURSE1029,Spring 2025,C-,1.7,3.0
S1099,COURSE1045,Spring 2024,A-,3.7,
S1099,COURSE1072,Fall 2023,A,4.0,3.0
S1099,COURSE1025,Fall 2024,C-,1.7,2.0
S1100,COURSE1024,Spring 2023,A,4.0,
S1100,COURSE1078,Spring 2025,C+,2.3,2.0
S1100,COURSE1096,Fall 2024,B,3.0,
S1100,COURSE1087,Spring 2024,B+,3.3,5.0
S1100,COURSE1060,Spring 2023,C,2.0,5.0
S1100,COURSE1069,Fall 2023,B+,3.3,
S1100,COURSE1033,Spring 2023,C-,1.7,4.0
S1100,COURSE1051,Fall 2025,B,3.0,1.0
S1100,COURSE1006,Fall 2024,A,4.0,2.0
S1100,COURSE1015,Fall 2024,A,4.0,4.0
S1100,COURSE1042,Fall 2024,A-,3.7,
S1100,COURSE1029,Fall 2024,A-,3.7,4.0
S1100,COURSE1085,Fall 2024,A,4.0,
S1100,COURSE1058,Fall 2025,A-,3.7,1.0
S1100,COURSE1012,Fall 2023,C+,2.3,
S1100,COURSE1016,Fall 2025,A,4.0,
S1100,COURSE1010,Spring 2025,B,3.0,4.0
S1100,COURSE1046,Fall 2025,B-,2.7,
S1100,COURSE1000,Spring 2024,B,3.0,3.0
S1101,COURSE1076,Spring 2024,C+,2.3,
S1101,COURSE1094,Spring 2023,C+,2.3,3.0
S1101,COURSE1085,Spring 2025,B,3.0,2.0
S1101,COURSE1067,Spring 2024,C-,1.7,
S1101,COURSE1013,Spring 2022,D+,1.3,1.0
S1101,COURSE1031,Spring 2022,A-,3.7,
S1101,COURSE1049,Fall 2022,C+,2.3,
S1101,COURSE1058,Fall 2024,B,3.0,4.0
S1101,COURSE1022,Fall 2024,B,3.0,3.0
S1101,COURSE1004,Spring 2022,B+,3.3,
S1101,COURSE1040,Fall 2022,D+,1.3,4.0
S1101,COURSE1039,Spring 2025,B-,2.7,3.0
S1101,COURSE1074,Spring 2025,B,3.0,3.0
S1101,COURSE1026,Spring 2025,D,1.0,
S1101,COURSE1003,Spring 2023,A,4.0,1.0
S1101,COURSE1096,Spring 2024,B-,2.7,4.0
S1101,COURSE1095,Fall 2023,C,2.0,3.0
S1101,COURSE1032,Spring 2023,C+,2.3,3.0
S1101,COURSE1035,Spring 2024,D,1.0,
S1101,COURSE1092,Spring 2025,F,0.0,4.0
S1101,COURSE1021,Fall 2023,A,4.0,2.0
S1102,COURSE1021,Spring 2025,B+,3.3,1.0
S1102,COURSE1048,Spring 2024,C,2.0,1.0
S1102,COURSE1066,Fall 2024,B+,3.3,3.0
S1102,COURSE1039,Spring 2025,A,4.0,3.0
S1102,COURSE1003,Spring 2024,D,1.0,5.0
S1102,COURSE1057,Spring 2025,B-,2.7,4.0
S1102,COURSE1084,Fall 2024,B+,3.3,4.0
S1102,COURSE1093,Spring 2024,B-,2.7,
S1102,COURSE1030,Fall 2024,B,3.0,3.0
S1102,COURSE1075,Fall 2025,D,1.0,
S1102,COURSE1012,Fall 2025,C,2.0,3.0
S1102,COURSE1067,Spring 2024,A-,3.7,4.0
S1102,COURSE1034,Fall 2025,D,1.0,
S1102,COURSE1056,Spring 2025,C,2.0,1.0
S1102,COURSE1049,Spring 2024,C-,1.7,1.0
S1102,COURSE1089,Spring 2024,B+,3.3,5.0
S1102,COURSE1017,Fall 2025,B,3.0,1.0
S1103,COURSE1023,Fall 2025,B-,2.7,3.0
S1103,COURSE1032,Spring 2024,C,2.0,5.0
S1103,COURSE1095,Spring 2022,B-,2.7,4.0
S1103,COURSE1077,Spring 2025,B-,2.7,
S1103,COURSE1014,Spring 2024,C-,1.7,1.0
S1103,COURSE1086,Fall 2025,A-,3.7,1.0
S1103,COURSE1041,Spring 2025,D,1.0,2.0
S1103,COURSE1059,Spring 2022,D,1.0,2.0
S1103,COURSE1050,Spring 2022,C-,1.7,3.0
S1103,COURSE1068,Fall 2025,D+,1.3,3.0
S1103,COURSE1005,Fall 2025,B-,2.7,
S1103,COURSE1020,Fall 2022,B-,2.7,5.0
S1103,COURSE1006,Fall 2025,A,4.0,4.0
S1103,COURSE1074,Spring 2024,B,3.0,4.0
S1103,COURSE1039,Spring 2022,C,2.0,2.0
S1103,COURSE1021,Spring 2024,C-,1.7,
S1103,COURSE1053,Spring 2023,C+,2.3,1.0
S1103,COURSE1069,Spring 2025,C-,1.7,1.0
S1103,COURSE1024,Fall 2022,B+,3.3,
S1103,COURSE1043,Fall 2024,C-,1.7,3.0
S1103,COURSE1097,Spring 2024,B,3.0,5.0
S1104,COURSE1049,Fall 2022,D,1.0,4.0
S1104,COURSE1094,Fall 2024,B+,3.3,
S1104,COURSE1040,Fall 2025,D,1.0,4.0
S1104,COURSE1022,Fall 2023,A-,3.7,5.0
S1104,COURSE1013,Spring 2024,C,2.0,5.0
S1104,COURSE1076,Fall 2025,B-,2.7,
S1104,COURSE1085,Fall 2024,B+,3.3,4.0
S1104,COURSE1058,Spring 2025,B-,2.7,3.0
S1104,COURSE1004,Spring 2023,A,4.0,1.0
S1104,COURSE1031,Spring 2024,C,2.0,
S1104,COURSE1067,Fall 2023,A-,3.7,
S1104,COURSE1075,Fall 2024,A,4.0,
S1104,COURSE1083,Fall 2024,B+,3.3,1.0
S1104,COURSE1024,Fall 2022,A-,3.7,4.0
S1104,COURSE1034,Spring 2023,C+,2.3,4.0
S1104,COURSE1002,Spring 2022,C,2.0,5.0
S1104,COURSE1008,Spring 2025,A,4.0,5.0
S1104,COURSE1078,Spring 2025,D+,1.3,3.0
S1104,COURSE1059,Spring 2025,A-,3.7,2.0
S1104,COURSE1025,Fall 2024,C,2.0,
S1104,COURSE1062,Spring 2022,A-,3.7,1.0
S1105,COURSE1066,Spring 2025,A,4.0,3.0
S1105,COURSE1021,Fall 2023,C,2.0,5.0
S1105,COURSE1039,Spring 2025,A-,3.7,
S1105,COURSE1057,Spring 2023,A,4.0,2.0
S1105,COURSE1084,Fall 2024,B-,2.7,5.0
S1105,COURSE1075,Spring 2023,D+,1.3,
S1105,COURSE1012,Spring 2024,A,4.0,3.0
S1105,COURSE1003,Fall 2025,D+,1.3,3.0
S1105,COURSE1093,Fall 2025,A-,3.7,5.0
S1105,COURSE1048,Fall 2024,B,3.0,
S1105,COURSE1030,Spring 2023,C,2.0,1.0
S1105,COURSE1074,Fall 2024,B,3.0,5.0
S1105,COURSE1028,Fall 2024,D+,1.3,
S1105,COURSE1070,Spring 2024,B-,2.7,3.0
S1105,COURSE1016,Spring 2024,A,4.0,
S1105,COURSE1089,Spring 2025,A,4.0,4.0
S1105,COURSE1053,Fall 2025,C-,1.7,1.0
S1105,COURSE1029,Fall 2023,C-,1.7,
S1105,COURSE1055,Spring 2024,C+,2.3,4.0
S1106,COURSE1062,Spring 2024,A,4.0,2.0
S1106,COURSE1008,Spring 2025,B+,3.3,1.0
S1106,COURSE1026,Fall 2025,C+,2.3,1.0
S1106,COURSE1044,Spring 2024,C+,2.3,3.0
S1106,COURSE1035,Fall 2025,B-,2.7,
S1106,COURSE1017,Spring 2024,A-,3.7,1.0
S1106,COURSE1098,Spring 2025,B-,2.7,
S1106,COURSE1089,Fall 2024,A-,3.7,
S1106,COURSE1080,Spring 2024,A-,3.7,3.0
S1106,COURSE1053,Fall 2024,A,4.0,1.0
S1106,COURSE1071,Fall 2024,D+,1.3,1.0
S1106,COURSE1050,Fall 2024,B+,3.3,4.0
S1106,COURSE1009,Fall 2024,B-,2.7,5.0
S1106,COURSE1076,Fall 2025,B,3.0,1.0
S1106,COURSE1052,Spring 2024,A-,3.7,3.0
S1106,COURSE1007,Spring 2024,C,2.0,2.0
S1106,COURSE1002,Fall 2025,C+,2.3,2.0
S1107,COURSE1034,Fall 2025,A-,3.7,
S1107,COURSE1070,Spring 2025,A,4.0,5.0
S1107,COURSE1097,Spring 2023,C-,1.7,2.0
S1107,COURSE1025,Fall 2025,B,3.0,5.0
S1107,COURSE1079,Spring 2023,A,4.0,
S1107,COURSE1088,Fall 2024,C+,2.3,1.0
S1107,COURSE1016,Spring 2024,A,4.0,
S1107,COURSE1052,Spring 2023,C-,1.7,1.0
S1107,COURSE1061,Spring 2025,D,1.0,3.0
S1107,COURSE1043,Fall 2024,A,4.0,3.0
S1107,COURSE1007,Fall 2025,A-,3.7,
S1107,COURSE1045,Spring 2024,A,4.0,2.0
S1107,COURSE1020,Spring 2025,B-,2.7,2.0
S1107,COURSE1062,Spring 2023,C+,2.3,
S1107,COURSE1081,Fall 2025,A,4.0,5.0
S1107,COURSE1029,Fall 2023,F,0.0,4.0
S1107,COURSE1066,Fall 2024,C,2.0,2.0
S1107,COURSE1022,Spring 2025,B-,2.7,
S1108,COURSE1051,Fall 2025,C+,2.3,
S1108,COURSE1087,Spring 2025,A,4.0,
S1108,COURSE1096,Spring 2025,C+,2.3,5.0
S1108,COURSE1015,Spring 2025,A,4.0,
S1108,COURSE1042,Spring 2025,A-,3.7,3.0
S1108,COURSE1033,Spring 2025,B-,2.7,5.0
S1108,COURSE1069,Fall 2025,B+,3.3,3.0
S1108,COURSE1008,Spring 2025,C,2.0,
S1108,COURSE1052,Fall 2025,C+,2.3,1.0
S1108,COURSE1010,Fall 2025,B-,2.7,4.0
S1109,COURSE1072,Spring 2025,B+,3.3,
S1109,COURSE1054,Spring 2025,C,2.0,1.0
S1109,COURSE1018,Spring 2022,A,4.0,3.0
S1109,COURSE1063,Fall 2025,C-,1.7,4.0
S1109,COURSE1045,Fall 2022,D+,1.3,2.0
S1109,COURSE1000,Spring 2025,C+,2.3,2.0
S1109,COURSE1099,Spring 2025,B-,2.7,3.0
S1109,COURSE1081,Spring 2024,B+,3.3,2.0
S1109,COURSE1090,Spring 2022,B,3.0,
S1109,COURSE1036,Fall 2023,B-,2.7,5.0
S1109,COURSE1027,Spring 2025,B,3.0,1.0
S1109,COURSE1009,Fall 2022,A-,3.7,
S1109,COURSE1017,Spring 2025,C-,1.7,1.0
S1109,COURSE1037,Fall 2025,C-,1.7,1.0
S1109,COURSE1028,Spring 2023,C-,1.7,2.0
S1109,COURSE1030,Fall 2022,C,2.0,5.0
S1109,COURSE1068,Fall 2023,B,3.0,1.0
S1109,COURSE1087,Spring 2022,A-,3.7,3.0
S1109,COURSE1013,Spring 2025,C,2.0,5.0
S1109,COURSE1005,Spring 2023,A,4.0,2.0
S1109,COURSE1073,Fall 2025,C-,1.7,
S1109,COURSE1041,Fall 2022,B+,3.3,5.0
S1109,COURSE1064,Spring 2024,A,4.0,
S1110,COURSE1012,Spring 2025,B,3.0,2.0
S1110,COURSE1039,Fall 2025,C-,1.7,1.0
S1110,COURSE1075,Fall 2025,D+,1.3,3.0
S1110,COURSE1093,Fall 2025,A-,3.7,2.0
S1110,COURSE1038,Fall 2025,A-,3.7,1.0
S1110,COURSE1080,Spring 2025,C+,2.3,2.0
S1111,COURSE1092,Spring 2025,C+,2.3,3.0
S1111,COURSE1038,Spring 2025,A,4.0,3.0
S1111,COURSE1011,Fall 2025,B+,3.3,
S1111,COURSE1056,Fall 2025,A,4.0,3.0
S1111,COURSE1020,Fall 2025,C+,2.3,2.0
S1111,COURSE1047,Spring 2024,D+,1.3,4.0
S1111,COURSE1002,Spring 2024,C,2.0,
S1111,COURSE1074,Fall 2025,B,3.0,
S1111,COURSE1029,Fall 2024,A-,3.7,3.0
S1111,COURSE1069,Spring 2024,A,4.0,
S1111,COURSE1053,Spring 2025,B,3.0,5.0
S1111,COURSE1008,Spring 2024,C+,2.3,2.0
S1111,COURSE1093,Spring 2025,A-,3.7,
S1111,COURSE1042,Fall 2024,C+,2.3,2.0
S1112,COURSE1019,Fall 2025,A,4.0,2.0
S1112,COURSE1091,Spring 2025,C-,1.7,3.0
S1112,COURSE1055,Spring 2025,D,1.0,4.0
S1112,COURSE1028,Spring 2025,A,4.0,5.0
S1112,COURSE1001,Fall 2025,A,4.0,3.0
S1112,COURSE1094,Fall 2025,A,4.0,5.0
S1112,COURSE1097,Spring 2025,A,4.0,5.0
S1112,COURSE1034,Spring 2025,B+,3.3,2.0
S1113,COURSE1021,Fall 2025,B+,3.3,4.0
S1113,COURSE1030,Spring 2025,C,2.0,2.0
S1113,COURSE1084,Spring 2025,A,4.0,2.0
S1113,COURSE1012,Fall 2025,B+,3.3,3.0
S1113,COURSE1003,Fall 2025,C,2.0,5.0
S1113,COURSE1049,Fall 2025,C,2.0,2.0
S1113,COURSE1035,Fall 2025,B+,3.3,
S1113,COURSE1046,Fall 2025,C+,2.3,4.0
S1114,COURSE1000,Fall 2024,C,2.0,3.0
S1114,COURSE1090,Fall 2025,B,3.0,1.0
S1114,COURSE1063,Spring 2024,B+,3.3,
S1114,COURSE1018,Fall 2024,B+,3.3,
S1114,COURSE1027,Spring 2024,A-,3.7,4.0
S1114,COURSE1081,Fall 2024,D,1.0,4.0
S1114,COURSE1036,Fall 2024,B,3.0,1.0
S1114,COURSE1054,Spring 2025,C+,2.3,3.0
S1114,COURSE1072,Spring 2025,B,3.0,4.0
S1114,COURSE1099,Spring 2023,D+,1.3,3.0
S1114,COURSE1045,Spring 2023,B,3.0,
S1114,COURSE1009,Fall 2023,B-,2.7,3.0
S1114,COURSE1089,Spring 2025,D,1.0,4.0
S1114,COURSE1067,Fall 2025,B-,2.7,3.0
S1114,COURSE1077,Fall 2025,D+,1.3,4.0
S1114,COURSE1007,Fall 2024,B-,2.7,
S1114,COURSE1053,Spring 2024,A,4.0,1.0
S1114,COURSE1046,Fall 2025,B-,2.7,1.0
S1114,COURSE1037,Fall 2025,B+,3.3,1.0
S1115,COURSE1036,Spring 2025,C,2.0,4.0
S1115,COURSE1018,Fall 2024,B+,3.3,
S1115,COURSE1009,Spring 2022,D+,1.3,4.0
S1115,COURSE1000,Spring 2022,D+,1.3,
S1115,COURSE1063,Spring 2022,B+,3.3,3.0
S1115,COURSE1027,Spring 2024,C+,2.3,5.0
S1115,COURSE1072,Spring 2024,D+,1.3,2.0
S1115,COURSE1090,Fall 2024,B-,2.7,
S1115,COURSE1099,Fall 2022,A,4.0,3.0
S1115,COURSE1045,Fall 2023,D+,1.3,1.0
S1115,COURSE1081,Spring 2025,B-,2.7,
S1115,COURSE1054,Spring 2023,A-,3.7,1.0
S1115,COURSE1007,Fall 2023,B-,2.7,5.0
S1115,COURSE1015,Spring 2024,B+,3.3,2.0
S1115,COURSE1025,Fall 2025,A,4.0,1.0
S1115,COURSE1076,Fall 2022,C-,1.7,4.0
S1115,COURSE1040,Fall 2025,B,3.0,
S1115,COURSE1070,Spring 2024,C+,2.3,
S1115,COURSE1023,Fall 2023,C+,2.3,3.0
S1115,COURSE1044,Spring 2025,F,0.0,
S1115,COURSE1058,Spring 2024,D+,1.3,4.0
S1116,COURSE1079,Fall 2024,A,4.0,4.0
S1116,COURSE1025,Spring 2024,C,2.0,4.0
S1116,COURSE1061,Spring 2024,B-,2.7,2.0
S1116,COURSE1034,Spring 2025,C-,1.7,4.0
S1116,COURSE1097,Fall 2024,C+,2.3,
S1116,COURSE1088,Fall 2022,C,2.0,2.0
S1116,COURSE1016,Spring 2024,F,0.0,4.0
S1116,COURSE1007,Spring 2022,C,2.0,3.0
S1116,COURSE1052,Fall 2023,C-,1.7,3.0
S1116,COURSE1070,Spring 2022,A,4.0,3.0
S1116,COURSE1043,Spring 2025,C+,2.3,5.0
S1116,COURSE1002,Spring 2024,C-,1.7,5.0
S1116,COURSE1085,Fall 2022,A,4.0,
S1116,COURSE1038,Spring 2024,B,3.0,1.0
S1116,COURSE1051,Fall 2022,D,1.0,5.0
S1116,COURSE1092,Spring 2023,C-,1.7,2.0
S1116,COURSE1054,Spring 2022,D,1.0,
S1116,COURSE1058,Fall 2022,A,4.0,
S1116,COURSE1087,Fall 2023,A-,3.7,5.0
S1116,COURSE1068,Fall 2022,D,1.0,5.0
S1116,COURSE1072,Spring 2022,A-,3.7,4.0
S1117,COURSE1054,Spring 2025,B,3.0,2.0
S1117,COURSE1081,Spring 2025,B,3.0,5.0
S1117,COURSE1009,Spring 2025,B-,2.7,
S1117,COURSE1099,Fall 2025,B-,2.7,1.0
S1117,COURSE1034,Spring 2025,B+,3.3,
S1117,COURSE1029,Fall 2025,D+,1.3,
S1118,COURSE1028,Fall 2025,B+,3.3,4.0
S1118,COURSE1082,Spring 2025,C,2.0,4.0
S1118,COURSE1064,Fall 2025,B,3.0,5.0
S1118,COURSE1037,Fall 2025,D,1.0,1.0
S1118,COURSE1013,Spring 2025,C-,1.7,
S1118,COURSE1077,Spring 2025,F,0.0,2.0
S1119,COURSE1011,Fall 2025,A,4.0,
S1119,COURSE1092,Spring 2023,A,4.0,5.0
S1119,COURSE1029,Spring 2023,D,1.0,
S1119,COURSE1020,Fall 2024,A,4.0,1.0
S1119,COURSE1047,Spring 2024,C-,1.7,3.0
S1119,COURSE1083,Fall 2025,B-,2.7,1.0
S1119,COURSE1074,Fall 2025,C+,2.3,5.0
S1119,COURSE1065,Fall 2025,A-,3.7,2.0
S1119,COURSE1056,Spring 2023,C-,1.7,2.0
S1119,COURSE1038,Fall 2024,C-,1.7,3.0
S1119,COURSE1002,Spring 2024,D,1.0,3.0
S1119,COURSE1058,Spring 2025,A-,3.7,5.0
S1119,COURSE1008,Spring 2023,C+,2.3,3.0
S1119,COURSE1062,Spring 2023,A,4.0,4.0
S1119,COURSE1037,Fall 2023,D+,1.3,1.0
S1119,COURSE1082,Fall 2024,B-,2.7,3.0
S1119,COURSE1005,Fall 2023,B-,2.7,5.0
S1119,COURSE1024,Spring 2023,B-,2.7,5.0
S1120,COURSE1060,Fall 2024,B,3.0,4.0
S1120,COURSE1015,Spring 2023,B+,3.3,2.0
S1120,COURSE1006,Spring 2023,A,4.0,2.0
S1120,COURSE1042,Spring 2024,D,1.0,
S1120,COURSE1078,Spring 2023,A,4.0,1.0
S1120,COURSE1096,Spring 2024,D+,1.3,4.0
S1120,COURSE1051,Fall 2023,C,2.0,4.0
S1120,COURSE1033,Fall 2024,A-,3.7,1.0
S1120,COURSE1087,Spring 2024,A,4.0,
S1120,COURSE1024,Fall 2023,A,4.0,
S1120,COURSE1069,Fall 2023,A-,3.7,3.0
S1120,COURSE1058,Fall 2024,B,3.0,3.0
S1120,COURSE1077,Spring 2025,D,1.0,1.0
S1120,COURSE1073,Spring 2025,A-,3.7,2.0
S1120,COURSE1061,Spring 2024,B+,3.3,
S1120,COURSE1066,Spring 2023,D,1.0,2.0
S1120,COURSE1050,Spring 2024,A,4.0,
S1120,COURSE1068,Fall 2025,B+,3.3,
S1121,COURSE1021,Spring 2025,D,1.0,1.0
S1121,COURSE1066,Spring 2025,B+,3.3,3.0
S1121,COURSE1093,Spring 2025,A-,3.7,2.0
S1121,COURSE1003,Fall 2025,A,4.0,
S1121,COURSE1092,Spring 2025,B+,3.3,
S1121,COURSE1067,Fall 2025,B+,3.3,
S1122,COURSE1027,Fall 2025,D+,1.3,
S1122,COURSE1036,Spring 2025,C,2.0,1.0
S1122,COURSE1054,Spring 2024,D,1.0,1.0
S1122,COURSE1090,Fall 2025,B+,3.3,
S1122,COURSE1018,Fall 2024,B-,2.7,4.0
S1122,COURSE1081,Spring 2024,C,2.0,
S1122,COURSE1099,Spring 2025,B,3.0,4.0
S1122,COURSE1045,Fall 2024,A-,3.7,1.0
S1122,COURSE1000,Spring 2025,B+,3.3,1.0
S1122,COURSE1087,Fall 2024,B+,3.3,1.0
S1122,COURSE1069,Fall 2024,C,2.0,3.0
S1122,COURSE1034,Fall 2025,A-,3.7,2.0
S1122,COURSE1057,Spring 2025,B-,2.7,2.0
S1122,COURSE1083,Fall 2025,B,3.0,5.0
S1123,COURSE1019,Spring 2025,F,0.0,
S1123,COURSE1046,Spring 2024,B,3.0,
S1123,COURSE1010,Fall 2025,B+,3.3,
S1123,COURSE1028,Spring 2024,D+,1.3,2.0
S1123,COURSE1001,Spring 2025,D+,1.3,2.0
S1123,COURSE1073,Fall 2025,D+,1.3,2.0
S1123,COURSE1082,Fall 2025,F,0.0,1.0
S1123,COURSE1037,Fall 2025,C-,1.7,1.0
S1123,COURSE1091,Fall 2024,D+,1.3,2.0
S1123,COURSE1081,Spring 2025,F,0.0,
S1123,COURSE1045,Fall 2024,B+,3.3,3.0
S1123,COURSE1096,Spring 2025,A,4.0,5.0
S1123,COURSE1098,Spring 2024,B-,2.7,2.0
S1123,COURSE1007,Spring 2025,C,2.0,4.0
S1124,COURSE1033,Fall 2023,C,2.0,2.0
S1124,COURSE1006,Fall 2023,C,2.0,
S1124,COURSE1078,Fall 2022,C+,2.3,3.0
S1124,COURSE1015,Fall 2025,A-,3.7,3.0
S1124,COURSE1042,Spring 2025,D+,1.3,
S1124,COURSE1024,Fall 2024,C-,1.7,5.0
S1124,COURSE1096,Spring 2022,A-,3.7,1.0
S1124,COURSE1051,Spring 2025,B+,3.3,5.0
S1124,COURSE1069,Fall 2022,C,2.0,
S1124,COURSE1060,Spring 2022,A,4.0,
S1124,COURSE1087,Fall 2022,B+,3.3,5.0
S1124,COURSE1010,Spring 2024,B,3.0,4.0
S1124,COURSE1004,Fall 2023,B,3.0,
S1124,COURSE1008,Spring 2025,B-,2.7,3.0
S1124,COURSE1036,Fall 2022,C,2.0,2.0
S1124,COURSE1061,Spring 2024,B+,3.3,2.0
S1124,COURSE1089,Spring 2025,B-,2.7,
S1124,COURSE1056,Fall 2022,A,4.0,1.0
S1124,COURSE1048,Fall 2024,A-,3.7,2.0
S1124,COURSE1049,Fall 2025,A-,3.7,3.0
S1124,COURSE1058,Spring 2022,D,1.0,
S1125,COURSE1058,Spring 2024,B+,3.3,4.0
S1125,COURSE1076,Spring 2024,B,3.0,2.0
S1125,COURSE1049,Fall 2024,B+,3.3,2.0
S1125,COURSE1004,Fall 2025,B-,2.7,2.0
S1125,COURSE1085,Spring 2025,D+,1.3,5.0
S1125,COURSE1022,Spring 2025,A-,3.7,
S1125,COURSE1067,Spring 2025,B,3.0,
S1125,COURSE1031,Fall 2024,A,4.0,2.0
S1125,COURSE1013,Fall 2025,A-,3.7,
S1125,COURSE1094,Spring 2024,B,3.0,2.0
S1125,COURSE1040,Spring 2025,B+,3.3,
S1125,COURSE1054,Fall 2024,C+,2.3,1.0
S1125,COURSE1072,Fall 2025,D,1.0,3.0
S1125,COURSE1044,Spring 2024,C,2.0,1.0
S1125,COURSE1034,Fall 2024,B+,3.3,4.0
S1125,COURSE1000,Spring 2024,B-,2.7,
S1125,COURSE1008,Spring 2025,B,3.0,
S1126,COURSE1007,Spring 2025,B,3.0,3.0
S1126,COURSE1025,Fall 2025,B+,3.3,5.0
S1126,COURSE1052,Spring 2025,B+,3.3,
S1126,COURSE1061,Fall 2025,B+,3.3,3.0
S1126,COURSE1016,Spring 2025,C-,1.7,1.0
S1126,COURSE1079,Spring 2025,C,2.0,2.0
S1126,COURSE1037,Spring 2025,A,4.0,1.0
S1126,COURSE1072,Spring 2025,C,2.0,3.0
S1126,COURSE1015,Spring 2025,B,3.0,3.0
S1127,COURSE1011,Fall 2025,F,0.0,2.0
S1127,COURSE1065,Fall 2024,B-,2.7,
S1127,COURSE1002,Spring 2025,B-,2.7,1.0
S1127,COURSE1074,Spring 2025,D,1.0,
S1127,COURSE1092,Fall 2024,C-,1.7,4.0
S1127,COURSE1056,Fall 2025,B,3.0,5.0
S1127,COURSE1038,Fall 2025,C-,1.7,2.0
S1127,COURSE1020,Spring 2025,C-,1.7,1.0
S1127,COURSE1047,Fall 2024,D+,1.3,2.0
S1127,COURSE1029,Spring 2024,B,3.0,
S1127,COURSE1083,Spring 2025,B,3.0,1.0
S1127,COURSE1099,Spring 2024,B+,3.3,5.0
S1127,COURSE1066,Fall 2025,D,1.0,
S1127,COURSE1082,Spring 2024,A,4.0,3.0
S1127,COURSE1035,Fall 2024,A,4.0,
S1127,COURSE1013,Fall 2025,D+,1.3,
S1128,COURSE1065,Fall 2025,B-,2.7,
S1128,COURSE1074,Fall 2025,C,2.0,3.0
S1128,COURSE1038,Spring 2025,C,2.0,3.0
S1128,COURSE1083,Spring 2025,B+,3.3,5.0
S1128,COURSE1060,Spring 2025,D,1.0,
S1128,COURSE1068,Fall 2025,D+,1.3,3.0
S1129,COURSE1056,Fall 2025,C+,2.3,3.0
S1129,COURSE1011,Fall 2025,B-,2.7,
S1129,COURSE1083,Spring 2025,A-,3.7,3.0
S1129,COURSE1065,Spring 2025,B-,2.7,3.0
S1129,COURSE1099,Spring 2025,A-,3.7,2.0
S1129,COURSE1005,Spring 2025,A-,3.7,
S1129,COURSE1053,Spring 2025,B-,2.7,5.0
S1130,COURSE1070,Spring 2025,B+,3.3,
S1130,COURSE1043,Spring 2023,B-,2.7,
S1130,COURSE1088,Spring 2024,A,4.0,
S1130,COURSE1007,Fall 2023,D+,1.3,4.0
S1130,COURSE1097,Fall 2025,B+,3.3,
S1130,COURSE1079,Fall 2023,B+,3.3,2.0
S1130,COURSE1061,Fall 2024,C+,2.3,2.0
S1130,COURSE1025,Spring 2024,B-,2.7,5.0
S1130,COURSE1016,Spring 2023,C,2.0,3.0
S1130,COURSE1052,Fall 2024,B+,3.3,
S1130,COURSE1034,Fall 2025,A-,3.7,1.0
S1130,COURSE1056,Fall 2024,B,3.0,
S1130,COURSE1063,Fall 2024,B,3.0,1.0
S1130,COURSE1058,Fall 2025,D+,1.3,
S1130,COURSE1047,Spring 2023,B,3.0,3.0
S1130,COURSE1008,Spring 2025,D+,1.3,3.0
S1130,COURSE1041,Spring 2025,B+,3.3,2.0
S1130,COURSE1021,Spring 2025,A,4.0,5.0
S1130,COURSE1048,Spring 2025,B+,3.3,
S1131,COURSE1048,Spring 2023,B-,2.7,3.0
S1131,COURSE1030,Fall 2023,A,4.0,3.0
S1131,COURSE1066,Fall 2024,B+,3.3,4.0
S1131,COURSE1084,Spring 2025,C,2.0,1.0
S1131,COURSE1003,Fall 2023,C+,2.3,
S1131,COURSE1012,Fall 2025,B,3.0,3.0
S1131,COURSE1075,Spring 2023,B,3.0,3.0
S1131,COURSE1039,Fall 2024,B+,3.3,
S1131,COURSE1057,Fall 2024,C+,2.3,3.0
S1131,COURSE1021,Spring 2024,D,1.0,2.0
S1131,COURSE1093,Fall 2023,D+,1.3,
S1131,COURSE1011,Fall 2024,C-,1.7,
S1131,COURSE1053,Spring 2024,A,4.0,
